STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,047,092400,2656,+40.665815,-073.911163
36,047,092800,2656,+40.652572,-073.911985
36,047,093000,2547,+40.649891,-073.915451
36,047,093200,1142,+40.638357,-073.931077
36,047,093400,2401,+40.649107,-073.919064
36,047,093600,1628,+40.649551,-073.921585
36,047,093800,2374,+40.650512,-073.924792
36,047,094401,3202,+40.638211,-073.922984
36,047,094402,2886,+40.635081,-073.920780
36,047,094600,1830,+40.645466,-073.924099
36,047,095000,2906,+40.637021,-073.916822
36,047,095400,4607,+40.638838,-073.914588
36,047,095600,4042,+40.635654,-073.910792
36,047,095800,3456,+40.640862,-073.911841
36,047,096000,0,+40.645927,-073.914764
36,047,096200,1717,+40.644870,-073.909978
36,047,096400,2361,+40.641957,-073.907454
36,047,096600,2164,+40.640152,-073.903734
36,047,096800,1471,+40.644327,-073.904272
36,047,097000,2105,+40.646970,-073.907265
36,047,097400,2724,+40.647600,-073.898816
36,047,098200,4305,+40.650508,-073.895135
36,047,098400,1978,+40.646413,-073.891722
36,047,098600,2862,+40.645016,-073.894532
36,047,098800,3054,+40.642893,-073.897546
36,047,099000,1422,+40.639058,-073.898681
36,047,099200,1833,+40.637512,-073.901276
36,047,099400,1978,+40.635238,-073.904671
36,047,099600,3631,+40.633310,-073.907726
36,047,099800,3784,+40.629973,-073.906872
36,047,100400,2567,+40.630718,-073.903749
36,047,100600,2489,+40.632171,-073.900913
36,047,100800,2124,+40.634091,-073.898097
36,047,101000,2318,+40.635978,-073.895067
36,047,101200,1932,+40.639875,-073.893858
36,047,101400,2160,+40.641889,-073.890912
36,047,101600,1464,+40.643607,-073.888480
36,047,101800,1851,+40.641816,-073.885051
36,047,102000,1922,+40.637956,-073.886796
36,047,102200,2075,+40.636578,-073.889719
36,047,102400,2123,+40.632906,-073.893348
36,047,102600,2771,+40.629564,-073.898526
36,047,102800,1579,+40.630488,-073.889768
36,047,103400,3918,+40.633523,-073.886227
36,047,105801,6928,+40.650040,-073.881296
36,047,105804,6426,+40.647569,-073.883802
36,047,107000,322,+40.657254,-073.871267
36,047,107800,3849,+40.656843,-073.880063
36,047,109800,1917,+40.653922,-073.899640
36,047,110400,4358,+40.659431,-073.888513
36,047,110600,4311,+40.657080,-073.884647
36,047,111000,3216,+40.660584,-073.881375
36,047,111600,3484,+40.664286,-073.877046
36,047,111800,3053,+40.668632,-073.876223
36,047,112000,3155,+40.666658,-073.880568
36,047,112200,3371,+40.663598,-073.886131
36,047,112400,3416,+40.665905,-073.887568
36,047,112600,3783,+40.664890,-073.892914
36,047,112800,3822,+40.661677,-073.892093
36,047,113000,3891,+40.662294,-073.896580
36,047,113200,1937,+40.660723,-073.898327
36,047,113400,2838,+40.667024,-073.899256
36,047,114201,1578,+40.681414,-073.895102
36,047,114202,2766,+40.682123,-073.891410
36,047,114400,2403,+40.672869,-073.896287
36,047,114600,2998,+40.679287,-073.892103
36,047,115000,2595,+40.673941,-073.886474
36,047,115200,3094,+40.673050,-073.891041
36,047,115600,4315,+40.668125,-073.896023
36,047,115800,2983,+40.668929,-073.892155
36,047,116000,2543,+40.669306,-073.888742
36,047,116200,2157,+40.670011,-073.885017
36,047,116400,2921,+40.670614,-073.881326
36,047,116600,2907,+40.674467,-073.882244
36,047,116800,2057,+40.679174,-073.882674
36,047,117000,1880,+40.678031,-073.886657
36,047,117201,2713,+40.680864,-073.887376
36,047,117202,3907,+40.682723,-073.883773
36,047,117400,4329,+40.682976,-073.879900
36,047,117601,2750,+40.684489,-073.876822
36,047,117602,3313,+40.685996,-073.874404
36,047,117800,1717,+40.681756,-073.873374
36,047,118000,6,+40.686885,-073.882678
36,047,118201,3002,+40.687667,-073.871790
36,047,118202,3083,+40.688717,-073.869041
36,047,118400,5420,+40.684345,-073.869533
36,047,118600,2969,+40.681417,-073.867807
36,047,118800,4651,+40.679168,-073.866275
36,047,119000,2127,+40.679267,-073.871064
36,047,119200,3013,+40.676759,-073.877704
36,047,119400,3914,+40.672548,-073.876830
36,047,119600,5403,+40.675210,-073.872627
36,047,119800,3426,+40.676630,-073.893807
36,047,120000,2148,+40.674734,-073.867805
36,047,120200,1900,+40.676818,-073.864457
36,047,120800,8938,+40.671461,-073.865820
36,047,121000,4035,+40.669867,-073.872169
36,047,121400,4351,+40.667498,-073.865297
36,047,122000,5495,+40.665530,-073.863245
36,047,123700,6008,+40.696257,-073.957284
36,047,150200,2540,+40.653383,-073.980533
36,047,152200,3317,+40.643413,-073.967633
36,047,990100,0,+40.564993,-074.014886
36,049,950100,2675,+43.940405,-075.341016
36,049,950200,4463,+43.964634,-075.430227
36,049,950300,7798,+43.837657,-075.554843
36,049,950400,2859,+43.776748,-075.377915
36,049,950500,2474,+43.752642,-075.497935
36,049,950600,1818,+43.622504,-075.309594
36,049,950700,5000,+43.562049,-075.427471
36,051,030100,4255,+42.962704,-077.850377
36,051,030201,5237,+42.847612,-077.856571
36,051,030202,5843,+42.859087,-077.723172
36,051,030300,3385,+42.910697,-077.745125
36,051,030400,3538,+42.797448,-077.806992
36,051,030500,3041,+42.796148,-077.822618
36,051,030600,4305,+42.903335,-077.613068
36,051,030700,7809,+42.813631,-077.668938
36,051,030800,5922,+42.721887,-077.851933
36,051,030900,2986,+42.723069,-077.875667
36,051,031000,1008,+42.669922,-077.830240
36,051,031100,4912,+42.679105,-077.634014
36,051,031200,3948,+42.569047,-077.939752
36,051,031300,4486,+42.591790,-077.735620
36,051,031400,4718,+42.560699,-077.695077
36,053,030501,3172,+42.932005,-075.851099
36,053,030502,3914,+42.924437,-075.865201
36,053,030700,7235,+42.885517,-075.667185
36,053,030800,3895,+42.779155,-075.747916
36,053,030900,4379,+42.819630,-075.542183
36,053,031000,5319,+42.837157,-075.511229
36,053,031100,2545,+42.818657,-075.324649
36,053,940101,2736,+43.095878,-075.648771
36,053,940102,4977,+43.090389,-075.655922
36,053,940103,3680,+43.076147,-075.660271
36,053,940200,3525,+43.117441,-075.752254
36,053,940300,5597,+43.077984,-075.753115
36,053,940401,7309,+43.133767,-075.912302
36,053,940403,4949,+43.049238,-075.879979
36,053,940600,7129,+42.994147,-075.692065
36,053,940700,3081,+43.050134,-075.862731
36,055,000200,2589,+43.166381,-077.629671
36,055,000700,2087,+43.173271,-077.609789
36,055,001000,3668,+43.154915,-077.583772
36,055,001300,1843,+43.169906,-077.607232
36,055,001500,1021,+43.172389,-077.596675
36,055,001800,5182,+43.200404,-077.647401
36,055,001900,2530,+43.197929,-077.635604
36,055,002000,4812,+43.191464,-077.637249
36,055,002100,3577,+43.185744,-077.639417
36,055,002200,3039,+43.181614,-077.639373
36,055,002300,4254,+43.175612,-077.635133
36,055,002400,3573,+43.172874,-077.642849
36,055,002700,1432,+43.148633,-077.626272
36,055,002900,3740,+43.150173,-077.589150
36,055,003000,1924,+43.144462,-077.593860
36,055,003100,4626,+43.146700,-077.582339
36,055,003200,1827,+43.145589,-077.605442
36,055,003300,1657,+43.140223,-077.599660
36,055,003400,2506,+43.139736,-077.609236
36,055,003500,1514,+43.134694,-077.604781
36,055,003600,2703,+43.137524,-077.594031
36,055,003700,3074,+43.138989,-077.582951
36,055,003802,2320,+43.129478,-077.628665
36,055,003805,7253,+43.121179,-077.618553
36,055,003900,2042,+43.179652,-077.623308
36,055,004000,1327,+43.166854,-077.643588
36,055,004100,1227,+43.163249,-077.635205
36,055,004602,2446,+43.186706,-077.620917
36,055,004701,3033,+43.194100,-077.607822
36,055,004702,2189,+43.188185,-077.607680
36,055,004800,2428,+43.184348,-077.605900
36,055,004900,1898,+43.181041,-077.603766
36,055,005000,1777,+43.177210,-077.617945
36,055,005100,1441,+43.181586,-077.614025
36,055,005200,1594,+43.177024,-077.606681
36,055,005300,1987,+43.173525,-077.585622
36,055,005400,3869,+43.173426,-077.568890
36,055,005500,1981,+43.169147,-077.587134
36,055,005600,2345,+43.168310,-077.580456
36,055,005700,1932,+43.164897,-077.575612
36,055,005800,3981,+43.166751,-077.566848
36,055,005900,1752,+43.160580,-077.572737
36,055,006000,3415,+43.163666,-077.558363
36,055,006100,2353,+43.162752,-077.545572
36,055,006200,3084,+43.141906,-077.653430
36,055,006300,3071,+43.144581,-077.642327
36,055,006400,2591,+43.142704,-077.630414
36,055,006500,1616,+43.143060,-077.622153
36,055,006600,1968,+43.137481,-077.631129
36,055,006700,3066,+43.138069,-077.642652
36,055,006800,2828,+43.134432,-077.654565
36,055,006900,1907,+43.135511,-077.628320
36,055,007000,2963,+43.130252,-077.639737
36,055,007100,3177,+43.130130,-077.646714
36,055,007500,2925,+43.148524,-077.647905
36,055,007600,2938,+43.156393,-077.554790
36,055,007700,2790,+43.150071,-077.550475
36,055,007801,2458,+43.146605,-077.566574
36,055,007802,1495,+43.140108,-077.559840
36,055,007900,1915,+43.183333,-077.596766
36,055,008000,2399,+43.178620,-077.592347
36,055,008100,4390,+43.187032,-077.590584
36,055,008200,3073,+43.184294,-077.579864
36,055,008301,4048,+43.181918,-077.566898
36,055,008400,2912,+43.178410,-077.581970
36,055,008500,3678,+43.252833,-077.616189
36,055,008600,4575,+43.231259,-077.624580
36,055,008701,3696,+43.163488,-077.657603
36,055,008702,1499,+43.149877,-077.656916
36,055,008800,2580,+43.170987,-077.655539
36,055,009200,1303,+43.168284,-077.614092
36,055,009301,2379,+43.164141,-077.598510
36,055,009302,1452,+43.153106,-077.597410
36,055,009400,4430,+43.156259,-077.606777
36,055,009500,2963,+43.148764,-077.617114
36,055,009601,1543,+43.151507,-077.630037
36,055,009602,1640,+43.154589,-077.639077
36,055,009603,2272,+43.160681,-077.642773
36,055,009604,1116,+43.158067,-077.634039
36,055,010100,3799,+43.247261,-077.595927
36,055,010200,3929,+43.234850,-077.599090
36,055,010300,3788,+43.215404,-077.607291
36,055,010400,5051,+43.203539,-077.610073
36,055,010500,4501,+43.218095,-077.584454
36,055,010601,2643,+43.205341,-077.569577
36,055,010602,3687,+43.203868,-077.590021
36,055,010700,3447,+43.225345,-077.548149
36,055,010800,3014,+43.211938,-077.551816
36,055,010901,5280,+43.191752,-077.573954
36,055,010902,3313,+43.197395,-077.553118
36,055,011000,5160,+43.184529,-077.545750
36,055,011100,4103,+43.171629,-077.549586
36,055,011201,3649,+43.221089,-077.518566
36,055,011203,2076,+43.236797,-077.502342
36,055,011205,5371,+43.222609,-077.487225
36,055,011207,4954,+43.205524,-077.493552
36,055,011208,4887,+43.202740,-077.456624
36,055,011301,7878,+43.248953,-077.420669
36,055,011302,5576,+43.234109,-077.454073
36,055,011400,8250,+43.208792,-077.421029
36,055,011501,6667,+43.189392,-077.476258
36,055,011503,6060,+43.168842,-077.498563
36,055,011504,6317,+43.161471,-077.463476
36,055,011505,5716,+43.141312,-077.423335
36,055,011601,5785,+43.129897,-077.457332
36,055,011603,1314,+43.127232,-077.505034
36,055,011604,2285,+43.140672,-077.502126
36,055,011605,2098,+43.135967,-077.478181
36,055,011703,8605,+43.104322,-077.412283
36,055,011705,5152,+43.070367,-077.462061
36,055,011706,4764,+43.062417,-077.448995
36,055,011707,6776,+43.077332,-077.408992
36,055,011708,3603,+43.047319,-077.438813
36,055,011800,5214,+43.098804,-077.443281
36,055,011901,6211,+43.114053,-077.453299
36,055,011902,6137,+43.088676,-077.461750
36,055,012000,2854,+43.114007,-077.481381
36,055,012100,3733,+43.112151,-077.491850
36,055,012201,6011,+43.111098,-077.516922
36,055,012202,3616,+43.091535,-077.496453
36,055,012301,5948,+43.088318,-077.526651
36,055,012304,4226,+43.064453,-077.511735
36,055,012305,4189,+43.044948,-077.502635
36,055,012306,5415,+43.068422,-077.548956
36,055,012401,3017,+42.954432,-077.589312
36,055,012402,6135,+42.988893,-077.535908
36,055,012500,4450,+43.146354,-077.529932
36,055,012600,4929,+43.131619,-077.540906
36,055,012700,3855,+43.129815,-077.561125
36,055,012800,4431,+43.129043,-077.585897
36,055,012900,5272,+43.120496,-077.582355
36,055,013001,7089,+43.103534,-077.621780
36,055,013002,6583,+43.105162,-077.565788
36,055,013101,6467,+43.079826,-077.585861
36,055,013103,7367,+43.079593,-077.675030
36,055,013104,5157,+43.077286,-077.630429
36,055,013203,5519,+43.058832,-077.594883
36,055,013204,7952,+43.041014,-077.630224
36,055,013205,4601,+43.060841,-077.670249
36,055,013206,5518,+43.034979,-077.696178
36,055,013300,3478,+42.988819,-077.659784
36,055,013401,4043,+43.262178,-077.632105
36,055,013402,3456,+43.296111,-077.693855
36,055,013503,5585,+43.281570,-077.716845
36,055,013505,3707,+43.216532,-077.705692
36,055,013506,8682,+43.227722,-077.723178
36,055,013507,5879,+43.252416,-077.707847
36,055,013508,3917,+43.252501,-077.726717
36,055,013601,4741,+43.239858,-077.652620
36,055,013603,5471,+43.259754,-077.676127
36,055,013604,5360,+43.244816,-077.676178
36,055,013701,2191,+43.244324,-077.631313
36,055,013702,3412,+43.247466,-077.639861
36,055,013800,5906,+43.228243,-077.636880
36,055,013901,4305,+43.222112,-077.649951
36,055,013902,4189,+43.209151,-077.652845
36,055,014001,5042,+43.231959,-077.679396
36,055,014003,4658,+43.215970,-077.685795
36,055,014004,3641,+43.215034,-077.668778
36,055,014102,3757,+43.197937,-077.686433
36,055,014103,4448,+43.204160,-077.714284
36,055,014104,3705,+43.191802,-077.722632
36,055,014202,6660,+43.149850,-077.733912
36,055,014203,6596,+43.172017,-077.716019
36,055,014204,2503,+43.158150,-077.724156
36,055,014301,2916,+43.171414,-077.693428
36,055,014302,4910,+43.157507,-077.695322
36,055,014400,4815,+43.135446,-077.687466
36,055,014501,4331,+43.115169,-077.763420
36,055,014503,3225,+43.119887,-077.728961
36,055,014504,5590,+43.113378,-077.713744
36,055,014505,5367,+43.118884,-077.799713
36,055,014601,5570,+43.089088,-077.789916
36,055,014602,4552,+43.090858,-077.736124
36,055,014700,4775,+43.018239,-077.782393
36,055,014802,5528,+43.236169,-077.797090
36,055,014803,3351,+43.315356,-077.786937
36,055,014804,6754,+43.289521,-077.790763
36,055,014901,5558,+43.187792,-077.802700
36,055,014903,5093,+43.168453,-077.840164
36,055,014905,5536,+43.138661,-077.776237
36,055,014906,3669,+43.180680,-077.776599
36,055,015000,5590,+43.090187,-077.869353
36,055,015101,4828,+43.304788,-077.890051
36,055,015102,4217,+43.315693,-077.944601
36,055,015200,6736,+43.243707,-077.916412
36,055,015301,2919,+43.211842,-077.951793
36,055,015303,3183,+43.204069,-077.937848
36,055,015304,4472,+43.215671,-077.939619
36,055,015400,3601,+43.181250,-077.938028
36,055,980000,0,+43.121193,-077.668634
36,055,980100,24,+43.230842,-077.558197
36,055,990000,0,+43.464475,-077.664655
36,057,070200,2380,+42.937327,-074.200620
36,057,070300,2182,+42.943881,-074.192870
36,057,070400,2128,+42.949434,-074.205963
36,057,070500,2779,+42.951438,-074.193685
36,057,070600,2052,+42.944014,-074.182523
36,057,070700,2595,+42.951772,-074.173073
36,057,070800,2888,+42.936928,-074.174487
36,057,070900,1616,+42.932364,-074.182220
36,057,072100,5566,+42.959826,-074.173681
36,057,072200,3844,+42.957538,-074.363023
36,057,072300,3240,+42.937282,-074.567328
36,057,072400,2631,+43.002325,-074.679668
36,057,072500,4297,+42.929355,-074.655257
36,057,072600,3730,+42.887636,-074.586361
36,057,072700,4222,+42.891062,-074.404341
36,057,072800,4069,+42.871003,-074.254075
36,059,300100,5010,+40.815057,-073.741671
36,059,300300,4565,+40.804339,-073.741143
36,059,300400,5438,+40.802442,-073.728079
36,059,300500,5485,+40.788675,-073.740139
36,059,300600,6445,+40.789184,-073.720626
36,059,300700,5870,+40.787143,-073.725390
36,059,300800,4226,+40.774218,-073.729336
36,059,300900,8009,+40.773507,-073.688964
36,059,301000,5332,+40.841030,-073.689534
36,059,301101,6556,+40.841842,-073.714496
36,059,301102,4526,+40.846178,-073.700698
36,059,301200,5889,+40.826994,-073.696169
36,059,301300,4887,+40.833194,-073.689064
36,059,301400,2040,+40.822158,-073.677714
36,059,301500,3226,+40.807123,-073.700896
36,059,301600,4665,+40.805567,-073.674524
36,059,301700,2693,+40.799118,-073.681637
36,059,301800,5073,+40.790711,-073.702850
36,059,301900,3007,+40.792228,-073.680564
36,059,302000,4997,+40.800163,-073.650076
36,059,302101,4309,+40.804249,-073.626868
36,059,302102,3410,+40.790018,-073.629439
36,059,302200,3868,+40.787347,-073.647920
36,059,302300,4915,+40.770998,-073.660096
36,059,302400,5182,+40.770683,-073.648637
36,059,302501,2742,+40.773300,-073.634538
36,059,302502,2553,+40.779073,-073.607312
36,059,302600,2339,+40.732025,-073.701997
36,059,302700,4314,+40.740135,-073.696858
36,059,302800,6253,+40.745895,-073.690052
36,059,302900,4332,+40.746754,-073.679976
36,059,303000,5674,+40.735520,-073.685806
36,059,303101,3592,+40.759153,-073.679715
36,059,303102,4295,+40.756333,-073.663791
36,059,303201,3767,+40.747805,-073.663305
36,059,303202,4039,+40.740500,-073.667167
36,059,303301,3166,+40.759554,-073.649823
36,059,303302,4121,+40.758741,-073.644318
36,059,303400,2556,+40.760043,-073.634678
36,059,303500,5154,+40.747572,-073.650710
36,059,303600,6911,+40.745334,-073.641661
36,059,303700,6718,+40.748484,-073.628820
36,059,303800,4981,+40.751282,-073.611691
36,059,303900,3906,+40.766495,-073.587091
36,059,304001,2554,+40.751479,-073.598825
36,059,304002,4281,+40.755013,-073.592113
36,059,304100,4405,+40.760557,-073.580569
36,059,304202,3751,+40.755602,-073.570744
36,059,304203,5559,+40.763361,-073.562459
36,059,304204,4749,+40.759987,-073.572461
36,059,404300,3391,+40.722905,-073.722114
36,059,404400,4950,+40.720929,-073.711044
36,059,404500,4126,+40.725292,-073.697854
36,059,404600,4448,+40.717916,-073.699252
36,059,404700,5934,+40.725507,-073.686324
36,059,404800,6358,+40.711543,-073.700755
36,059,404901,5214,+40.702766,-073.721884
36,059,404902,4292,+40.703744,-073.715962
36,059,405000,5134,+40.704378,-073.701680
36,059,405100,7823,+40.692320,-073.702782
36,059,405200,6141,+40.700594,-073.692567
36,059,405301,3498,+40.711973,-073.682672
36,059,405302,4135,+40.711898,-073.671268
36,059,405400,7562,+40.699576,-073.685616
36,059,405500,5412,+40.702657,-073.671921
36,059,405600,4043,+40.695509,-073.673739
36,059,405700,4670,+40.687934,-073.677906
36,059,405800,4024,+40.712278,-073.660784
36,059,405900,5218,+40.690266,-073.661155
36,059,406001,4607,+40.701322,-073.654074
36,059,406002,3137,+40.696091,-073.649440
36,059,406100,2915,+40.708377,-073.646869
36,059,406201,2985,+40.690311,-073.644946
36,059,406202,5615,+40.675393,-073.655451
36,059,406300,3811,+40.723137,-073.677071
36,059,406400,6642,+40.729232,-073.656226
36,059,406501,6599,+40.721214,-073.632319
36,059,406600,4145,+40.735645,-073.625082
36,059,406701,3576,+40.704092,-073.631189
36,059,406702,4923,+40.710731,-073.632934
36,059,406801,4576,+40.712325,-073.622443
36,059,406802,4873,+40.713060,-073.621447
36,059,406900,7272,+40.715702,-073.614316
36,059,407000,7164,+40.697015,-073.624791
36,059,407101,5181,+40.695164,-073.616306
36,059,407102,5489,+40.696487,-073.608464
36,059,407201,4941,+40.707558,-073.614339
36,059,407203,3325,+40.706134,-073.609391
